2147.1,0,0
2232.95,0,0
2237.2,0,0
2229.55,0,0
2236.35,0,0
2314.55,0,0
2275.45,0,0
2240.6,0,0
2236.35,0,0
2244,0,0
2238.9,0,0
2243.15,0,0
2281.4,0,0
2248.25,0,0
2160.7,0,0
2168.35,0,0
2174.3,0,0
2201.5,0,0
2223.6,0,0
2218.5,0,0
2264.4,0,0
2256.75,0,0
2306.05,0,0
2289.05,0,0
2214.25,0,0
2244.85,0,0
2265.25,0,0
2320.5,0,0
2280.55,0,0
2317.95,0,0
2352.8,0,0
2285.65,0,0
2261,0,0
2254.2,0,0
2289.9,0,0
2283.1,0,0
2268.65,0,0
2261,0,0
2334.1,0,0
2270.35,0,0
2221.05,0,0
2256.75,0,0
2249.1,0,0
2268.65,0,0
2300.95,0,0
2299.25,0,0
2291.6,0,0
2266.95,0,0
2327.3,0,0
2354.5,0,0
2288.2,0,0
2350.25,0,0
2334.95,0,0
2312,0,0
2332.4,0,0
2243.15,0,0
2320.5,0,0
2357.9,0,0
2340.9,0,0
2342.6,0,0
2370.65,0,0
2357.9,0,0
2363,0,0
2318.8,0,0
2323.9,0,0
2260.15,0,0
2266.1,0,0
2341.75,0,0
2312.85,0,0
2344.3,0,0
2369.8,0,0
2336.65,0,0
2357.9,0,0
2278.85,0,0
2334.1,0,0
2352.8,0,0
2317.95,0,0
2419.95,0,0
2385.1,0,0
2393.6,0,0
2453.1,0,0
2478.6,0,0
2494.75,0,0
2539.8,0,0
2498.15,0,0
2462.45,0,0
2470.95,0,0
2440.35,0,0
2519.4,0,0
2523.65,0,0
2535.55,0,0
2557.65,0,0
2499.85,0,0
2526.2,0,0
2503.25,0,0
2559.35,0,0
2543.2,0,0
2512.6,0,0
2564.45,0,0
2574.65,0,0
2525.35,0,0
2567,0,0
2620.55,0,0
2571.25,0,0
2552.55,0,0
2611.2,0,0
2501.55,0,0
2590.8,0,0
2589.95,0,0
2615.45,0,0
2669.85,0,0
2685.15,0,0
2597.6,0,0
2713.2,0,0
2686,0,0
2609.5,0,0
2646.05,0,0
2693.65,0,0
2686,0,0
2578.05,0,0
2665.6,0,0
2721.7,0,0
2720.85,0,0
2647.75,0,0
2654.55,0,0
2660.5,0,0
2694.5,0,0
2732.75,0,0
2686.85,0,0
2735.3,0,0
2686,0,0
2646.05,0,0
2653.7,0,0
2735.3,0,0
2693.65,0,0
2744.65,0,0
2677.5,0,0
2695.35,0,0
2707.25,0,0
2773.55,0,0
2765.05,0,0
2899.35,0,0
2938.45,0,0
2768.45,0,0
2821.15,0,0
2867.9,0,0
2841.55,0,0
2746.35,0,0
2833.9,0,0
2912.95,0,0
2902.75,0,0
2833.9,0,0
2853.45,0,0
2858.55,0,0
2836.45,0,0
2837.3,0,0
2867.05,0,0
2850.9,0,0
2803.3,0,0
2744.65,0,0
2839,0,0
2819.45,0,0
2831.35,0,0
2764.2,0,0
2854.3,0,0
2853.45,0,0
2836.45,0,0
2912.95,0,0
2763.35,0,0
2859.4,0,0
2901.9,0,0
2790.55,0,0
2833.9,0,0
2867.05,0,0
2877.25,0,0
2805,0,0
2873.85,0,0
2896.8,0,0
2950.35,0,0
2896.8,0,0
2884.9,0,0
2948.65,0,0
2863.65,0,0
2971.6,0,0
2903.6,0,0
2951.2,0,0
2922.3,0,0
2962.25,0,0
3043,0,0
2929.1,0,0
2876.4,0,0
2851.75,0,0
2890.85,0,0
2893.4,0,0
2844.1,0,0
2927.4,0,0
2935.05,0,0
2879.8,0,0
2958.85,0,0
2890,0,0
3051.5,0,0
3093.15,0,0
3156.9,0,0
3025.15,0,0
3043.85,0,0
3037.9,0,0
3037.9,0,0
2983.5,0,0
3087.2,0,0
3098.25,0,0
2994.55,0,0
3052.35,0,0
3001.35,0,0
3051.5,0,0
3088.05,0,0
3061.7,0,0
3046.4,0,0
3044.7,0,0
2985.2,0,0
3020.05,0,0
3021.75,0,0
3008.15,0,0
3039.6,0,0
3082.95,0,0
3056.6,0,0
3058.3,0,0
3061.7,0,0
3057.45,0,0
3110.15,0,0
3082.1,0,0
3163.7,0,0
3070.2,0,0
3042.15,0,0
3044.7,0,0
3073.6,0,0
3077.85,0,0
3085.5,0,0
3060,0,0
3102.5,0,0
3137.35,0,0
3045.55,0,0
3076.15,0,0
3122.9,0,0
3116.1,0,0
3076.15,0,0
3082.1,0,0
3157.75,0,0
3104.2,0,0
3143.3,0,0
3157.75,0,0
3204.5,0,0
3168.8,0,0
3163.7,0,0
3156.9,0,0
3220.65,0,0
3227.45,0,0
3252.95,0,0
3141.6,0,0
3213.85,0,0
3303.95,0,0
3295.45,0,0
3294.6,0,0
3292.05,0,0
3310.75,0,0
3269.1,0,0
3252.95,0,0
3252.1,0,0
3235.1,0,0
3304.8,0,0
3277.6,0,0
3292.05,0,0
3359.2,0,0
3337.95,0,0
3296.3,0,0
3329.45,0,0
3360.05,0,0
3321.8,0,0
3300.55,0,0
3266.55,0,0
3297.15,0,0
3249.55,0,0
3182.4,0,0
3213,0,0
3210.45,0,0
3247.85,0,0
3207.9,0,0
3349,0,0
3298,0,0
3258.05,0,0
3248.7,0,0
3307.35,0,0
3227.45,0,0
3193.45,0,0
3269.1,0,0
3234.25,0,0
3248.7,0,0
3245.3,0,0
3272.5,0,0
3268.25,0,0
3291.2,0,0
3199.4,0,0
3206.2,0,0
3273.35,0,0
3274.2,0,0
3271.65,0,0
3337.95,0,0
3262.3,0,0
3227.45,0,0
3205.35,0,0
3298.85,0,0
3258.05,0,0
3291.2,0,0
3218.95,0,0
3274.2,0,0
3232.55,0,0
3241.9,0,0
3286.1,0,0
3240.2,0,0
3274.2,0,0
3367.7,0,0
3398.3,0,0
3244.45,0,0
3425.5,0,0
3337.1,0,0
3477.35,0,0
3451.85,0,0
3359.2,0,0
3463.75,0,0
3463.75,0,0
3318.4,0,0
3469.7,0,0
3440.8,0,0
3502.85,0,0
3564.05,0,0
3445.05,0,0
3404.25,0,0
3456.95,0,0
3523.25,0,0
3366.85,0,0
3436.55,0,0
3384.7,0,0
3338.8,0,0
3331.15,0,0
3312.45,0,0
3260.6,0,0
3335.4,0,0
3264,0,0
3296.3,0,0
3269.1,0,0
3305.65,0,0
3320.1,0,0
3401.7,0,0
3342.2,0,0
3298,0,0
3389.8,0,0
3417.85,0,0
3295.45,0,0
3414.45,0,0
3338.8,0,0
3366.85,0,0
3375.35,0,0
3314.15,0,0
3416.15,0,0
3400.85,0,0
3330.3,0,0
3452.7,0,0
3346.45,0,0
3301.4,0,0
3395.75,0,0
3320.95,0,0
3428.05,0,0
3320.1,0,0
3436.55,0,0
3371.95,0,0
3325.2,0,0
3224.9,0,0
3414.45,0,0
3394.05,0,0
3323.5,0,0
3323.5,0,0
3427.2,0,0
3440.8,0,0
3382.15,0,0
3426.35,0,0
3407.65,0,0
3471.4,0,0
3475.65,0,0
3358.35,0,0
3469.7,0,0
3431.45,0,0
3490.95,0,0
3365.15,0,0
3576.8,0,0
3452.7,0,0
3477.35,0,0
3528.35,0,0
3408.5,0,0
3513.05,0,0
3389.8,0,0
3399.15,0,0
3365.15,0,0
3375.35,0,0
3309.9,0,0
3372.8,0,0
3271.65,0,0
3227.45,0,0
3292.9,0,0
3295.45,0,0
3324.35,0,0
3301.4,0,0
3320.95,0,0
3293.75,0,0
3217.25,0,0
3204.5,0,0
3311.6,0,0
3342.2,0,0
3279.3,0,0
3372.8,0,0
3230.85,0,0
3275.05,0,0
3279.3,0,0
3262.3,0,0
3247,0,0
3221.5,0,0
3264.85,0,0
3307.35,0,0
3290.35,0,0
3199.4,0,0
3213,0,0
3208.75,0,0
3181.55,0,0
3200.25,0,0
3309.9,0,0
3278.45,0,0
3230,0,0
3153.5,0,0
3216.4,0,0
3232.55,0,0
3212.15,0,0
3213,0,0
3300.55,0,0
3253.8,0,0
3419.55,0,0
3268.25,0,0
3342.2,0,0
3396.6,0,0
3358.35,0,0
3442.5,0,0
3325.2,0,0
3366.85,0,0
3233.4,0,0
3327.75,0,0
3338.8,0,0
3334.55,0,0
3406.8,0,0
3450.15,0,0
3430.6,0,0
3358.35,0,0
3282.7,0,0
3306.5,0,0
3366,0,0
3197.7,0,0
3222.35,0,0
3204.5,0,0
3199.4,0,0
3219.8,0,0
3249.55,0,0
3199.4,0,0
3242.75,0,0
3217.25,0,0
3267.4,0,0
3487.55,0,0
3365.15,0,0
3395.75,0,0
3316.7,0,0
3219.8,0,0
3340.5,0,0
3316.7,0,0
3172.2,0,0
3365.15,0,0
3359.2,0,0
3336.25,0,0
3370.25,0,0
3343.05,0,0
3404.25,0,0
3304.8,0,0
3219.8,0,0
3377.9,0,0
3338.8,0,0
3405.1,0,0
3361.75,0,0
3342.2,0,0
3343.9,0,0
3275.9,0,0
3308.2,0,0
3300.55,0,0
3187.5,0,0
3315.85,0,0
3334.55,0,0
3320.1,0,0
3463.75,0,0
3465.45,0,0
3490.1,0,0
3498.6,0,0
3448.45,0,0
3422.95,0,0
3553,0,0
3666.9,0,0
3453.55,0,0
3458.65,0,0
3616.75,0,0
3525.8,0,0
3530.05,0,0
3432.3,0,0
3586.15,0,0
3502.85,0,0
3453.55,0,0
3410.2,0,0
3377.05,0,0
3416.15,0,0
3400,0,0
3385.55,0,0
3457.8,0,0
3477.35,0,0
3423.8,0,0
3399.15,0,0
3254.65,0,0
3352.4,0,0
3311.6,0,0
3422.95,0,0
3457.8,0,0
3448.45,0,0
3437.4,0,0
3411.05,0,0
3502.85,0,0
3350.7,0,0
3411.9,0,0
3309.9,0,0
3337.1,0,0
3309.05,0,0
3327.75,0,0
3428.05,0,0
3401.7,0,0
3385.55,0,0
3405.1,0,0
3384.7,0,0
3319.25,0,0
3414.45,0,0
3348.15,0,0
3302.25,0,0
3346.45,0,0
3250.4,0,0
3331.15,0,0
3305.65,0,0
3365.15,0,0
3428.05,0,0
3328.6,0,0
3332.85,0,0
3352.4,0,0
3462.9,0,0
3438.25,0,0
3376.2,0,0
3398.3,0,0
3437.4,0,0
3537.7,0,0
3415.3,0,0
3414.45,0,0
3444.2,0,0
3472.25,0,0
3394.05,0,0
3451.85,0,0
3505.4,0,0
3469.7,0,0
3492.65,0,0
3462.05,0,0
3364.3,0,0
3494.35,0,0
3394.05,0,0
3388.1,0,0
3436.55,0,0
3346.45,0,0
3371.95,0,0
3339.65,0,0
3432.3,0,0
3364.3,0,0
3351.55,0,0
3429.75,0,0
3392.35,0,0
3411.9,0,0
3399.15,0,0
3394.9,0,0
3471.4,0,0
3349.85,0,0
3429.75,0,0
3367.7,0,0
3314.15,0,0
3333.7,0,0
3315.85,0,0
3365.15,0,0
3360.05,0,0
3400.85,0,0
3482.45,0,0
3401.7,0,0
3392.35,0,0
3337.95,0,0
3451,0,0
3415.3,0,0
3388.1,0,0
3428.05,0,0
3441.65,0,0
3384.7,0,0
3405.1,0,0
3372.8,0,0
3373.65,0,0
3319.25,0,0
3349.85,0,0
3366,0,0
3424.65,0,0
3366,0,0
3407.65,0,0
3409.35,0,0
3502,0,0
3525.8,0,0
3490.95,0,0
3502.85,0,0
3354.1,0,0
3425.5,0,0
3399.15,0,0
3571.7,0,0
3572.55,0,0
3434.85,0,0
3434.85,0,0
3502.85,0,0
3483.3,0,0
3473.95,0,0
3499.45,0,0
3502.85,0,0
3428.05,0,0
3519,0,0
3454.4,0,0
3426.35,0,0
3490.95,0,0
3445.9,0,0
3414.45,0,0
3423.8,0,0
3374.5,0,0
3457.8,0,0
3536.85,0,0
3418.7,0,0
3485.85,0,0
3426.35,0,0
3411.9,0,0
3445.9,0,0
3408.5,0,0
3394.9,0,0
3474.8,0,0
3431.45,0,0
3486.7,0,0
3397.45,0,0
3394.05,0,0
3368.55,0,0
3491.8,0,0
3352.4,0,0
3369.4,0,0
3512.2,0,0
3459.5,0,0
3394.9,0,0
3493.5,0,0
3468,0,0
3357.5,0,0
3476.5,0,0
3382.15,0,0
3487.55,0,0
3394.9,0,0
3318.4,0,0
3385.55,0,0
3425.5,0,0
3506.25,0,0
3516.45,0,0
3507.1,0,0
3547.05,0,0
3487.55,0,0
3576.8,0,0
3562.35,0,0
3541.1,0,0
3573.4,0,0
3580.2,0,0
3448.45,0,0
3495.2,0,0
3592.95,0,0
3627.8,0,0
3444.2,0,0
3550.45,0,0
3566.6,0,0
3516.45,0,0
3490.95,0,0
3472.25,0,0
3428.05,0,0
3394.9,0,0
3455.25,0,0
3383.85,0,0
3529.2,0,0
3465.45,0,0
3479.05,0,0
3366,0,0
3396.6,0,0
3405.95,0,0
3584.45,0,0
3547.9,0,0
3564.05,0,0
3435.7,0,0
3466.3,0,0
3440.8,0,0
3325.2,0,0
3399.15,0,0
3407.65,0,0
3414.45,0,0
3441.65,0,0
3498.6,0,0
3583.6,0,0
3472.25,0,0
3434,0,0
3498.6,0,0
3541.1,0,0
3360.05,0,0
3470.55,0,0
3474.8,0,0
3446.75,0,0
3424.65,0,0
3394.05,0,0
3461.2,0,0
3466.3,0,0
3436.55,0,0
3411.9,0,0
3451,0,0
3388.1,0,0
3431.45,0,0
3473.1,0,0
3614.2,0,0
3592.95,0,0
3712.8,0,0
3597.2,0,0
3607.4,0,0
3604.85,0,0
3589.55,0,0
3476.5,0,0
3498.6,0,0
3399.15,0,0
3647.35,0,0
3503.7,0,0
3432.3,0,0
3499.45,0,0
3569.15,0,0
3525.8,0,0
3480.75,0,0
3506.25,0,0
3490.95,0,0
3539.4,0,0
3466.3,0,0
3531.75,0,0
3496.9,0,0
3461.2,0,0
3416.15,0,0
3332,0,0
3418.7,0,0
3421.25,0,0
3419.55,0,0
3394.05,0,0
3383.85,0,0
3375.35,0,0
3405.95,0,0
3428.9,0,0
3343.9,0,0
3409.35,0,0
3503.7,0,0
3383,0,0
3434.85,0,0
3358.35,0,0
3360.9,0,0
3425.5,0,0
3448.45,0,0
3345.6,0,0
3460.35,0,0
3510.5,0,0
3408.5,0,0
3368.55,0,0
3437.4,0,0
3302.25,0,0
3333.7,0,0
3389.8,0,0
3448.45,0,0
3288.65,0,0
3357.5,0,0
3329.45,0,0
3351.55,0,0
3322.65,0,0
3630.35,0,0
3450.15,0,0
3468,0,0
3487.55,0,0
3478.2,0,0
3460.35,0,0
3456.1,0,0
3417.85,0,0
3430.6,0,0
3545.35,0,0
3496.05,0,0
3503.7,0,0
3495.2,0,0
3558.95,0,0
3445.9,0,0
3467.15,0,0
3351.55,0,0
3441.65,0,0
3309.05,0,0
3388.95,0,0
3383.85,0,0
3360.05,0,0
3364.3,0,0
3383,0,0
3378.75,0,0
3371.95,0,0
3386.4,0,0
3355.8,0,0
3378.75,0,0
3275.9,0,0
3444.2,0,0
3454.4,0,0
3398.3,0,0
3319.25,0,0
3368.55,0,0
3382.15,0,0
3441.65,0,0
3309.9,0,0
3349.85,0,0
3436.55,0,0
3483.3,0,0
3422.1,0,0
3343.9,0,0
3388.95,0,0
3468,0,0
3496.9,0,0
3466.3,0,0
3422.95,0,0
3394.05,0,0
3507.95,0,0
3386.4,0,0
3408.5,0,0
3401.7,0,0
3401.7,0,0
3417,0,0
3450.15,0,0
3457.8,0,0
3462.05,0,0
3456.1,0,0
3597.2,0,0
3544.5,0,0
3551.3,0,0
3445.05,0,0
3574.25,0,0
3573.4,0,0
3609.95,0,0
3519.85,0,0
3524.1,0,0
3568.3,0,0
3641.4,0,0
3631.2,0,0
3515.6,0,0
3650.75,0,0
3609.1,0,0
3502.85,0,0
3628.65,0,0
3637.15,0,0
3621.85,0,0
3537.7,0,0
3626.95,0,0
3605.7,0,0
3536.85,0,0
3641.4,0,0
3601.45,0,0
3533.45,0,0
3509.65,0,0
3528.35,0,0
3595.5,0,0
3556.4,0,0
3614.2,0,0
3672.85,0,0
3683.9,0,0
3713.65,0,0
3652.45,0,0
3597.2,0,0
3619.3,0,0
3647.35,0,0
3564.05,0,0
3625.25,0,0
3675.4,0,0
3665.2,0,0
3652.45,0,0
3767.2,0,0
3609.95,0,0
3688.15,0,0
3660.95,0,0
3696.65,0,0
3623.55,0,0
3674.55,0,0
3612.5,0,0
3687.3,0,0
3700.05,0,0
3747.65,0,0
3673.7,0,0
3662.65,0,0
3646.5,0,0
3648.2,0,0
3582.75,0,0
3724.7,0,0
3744.25,0,0
3741.7,0,0
3830.1,0,0
3860.7,0,0
3829.25,0,0
3785.9,0,0
3876.85,0,0
3892.15,0,0
3774,0,0
3774.85,0,0
3824.15,0,0
3762.1,0,0
3819.05,0,0
3896.4,0,0
3891.3,0,0
3838.6,0,0
3853.05,0,0
3949.1,0,0
3842,0,0
3835.2,0,0
3949.1,0,0
3813.95,0,0
3950.8,0,0
3836.9,0,0
3875.15,0,0
3765.5,0,0
3737.45,0,0
3817.35,0,0
3915.95,0,0
3831.8,0,0
3845.4,0,0
3817.35,0,0
3933.8,0,0
3886.2,0,0
3935.5,0,0
3905.75,0,0
3792.7,0,0
3808.85,0,0
3915.1,0,0
3953.35,0,0
3876,0,0
3950.8,0,0
3920.2,0,0
3898.1,0,0
3894.7,0,0
3949.95,0,0
3911.7,0,0
3945.7,0,0
3785.9,0,0
3887.9,0,0
3856.45,0,0
3893,0,0
3878.55,0,0
3899.8,0,0
3826.7,0,0
3898.95,0,0
3982.25,0,0
3940.6,0,0
3889.6,0,0
3869.2,0,0
3980.55,0,0
3851.35,0,0
3944.85,0,0
3953.35,0,0
4009.45,0,0
4011.15,0,0
4031.55,0,0
4000.1,0,0
4013.7,0,0
3955.9,0,0
4005.2,0,0
3916.8,0,0
4085.95,0,0
3973.75,0,0
4051.1,0,0
4034.95,0,0
3971.2,0,0
4023.9,0,0
3990.75,0,0
4023.05,0,0
3937.2,0,0
3992.45,0,0
4003.5,0,0
4011.15,0,0
4074.05,0,0
4020.5,0,0
3909.15,0,0
3987.35,0,0
3931.25,0,0
4011.15,0,0
4032.4,0,0
3923.6,0,0
4027.3,0,0
3923.6,0,0
4051.95,0,0
3876.85,0,0
3985.65,0,0
3891.3,0,0
4009.45,0,0
3935.5,0,0
3929.55,0,0
3890.45,0,0
3883.65,0,0
3908.3,0,0
3961,0,0
4002.65,0,0
4091.9,0,0
3946.55,0,0
4046.85,0,0
3947.4,0,0
3961.85,0,0
3949.95,0,0
3992.45,0,0
4011.15,0,0
3898.95,0,0
3876.85,0,0
3990.75,0,0
3987.35,0,0
3915.95,0,0
3876,0,0
3998.4,0,0
3912.55,0,0
4004.35,0,0
4024.75,0,0
3950.8,0,0
4031.55,0,0
3986.5,0,0
3983.1,0,0
3951.65,0,0
3830.1,0,0
3877.7,0,0
3897.25,0,0
3930.4,0,0
3910.85,0,0
3944,0,0
3930.4,0,0
3929.55,0,0
3828.4,0,0
3854.75,0,0
3813.1,0,0
3847.1,0,0
3856.45,0,0
3851.35,0,0
3868.35,0,0
3811.4,0,0
3809.7,0,0
3886.2,0,0
3838.6,0,0
3783.35,0,0
3890.45,0,0
3864.95,0,0
3897.25,0,0
3853.05,0,0
3700.05,0,0
3726.4,0,0
3724.7,0,0
3673.7,0,0
3730.65,0,0
3660.95,0,0
3740.85,0,0
3722.15,0,0
3666.9,0,0
3758.7,0,0
3728.95,0,0
3643.95,0,0
3790.15,0,0
3580.2,0,0
3575.1,0,0
3750.2,0,0
3609.1,0,0
3634.6,0,0
3689,0,0
3614.2,0,0
3667.75,0,0
3576.8,0,0
3487.55,0,0
3532.6,0,0
3656.7,0,0
3508.8,0,0
3555.55,0,0
3461.2,0,0
3604,0,0
3696.65,0,0
3637.15,0,0
3614.2,0,0
3534.3,0,0
3561.5,0,0
3585.3,0,0
3547.9,0,0
3519.85,0,0
3497.75,0,0
3396.6,0,0
3452.7,0,0
3411.05,0,0
3463.75,0,0
3425.5,0,0
3490.1,0,0
3444.2,0,0
3387.25,0,0
3333.7,0,0
3263.15,0,0
3263.15,0,0
3360.9,0,0
3360.9,0,0
3379.6,0,0
3272.5,0,0
3330.3,0,0
3262.3,0,0
3181.55,0,0
3302.25,0,0
3241.9,0,0
3346.45,0,0
3304.8,0,0
3229.15,0,0
3250.4,0,0
3211.3,0,0
3195.15,0,0
3256.35,0,0
3201.95,0,0
3167.95,0,0
3199.4,0,0
3155.2,0,0
3137.35,0,0
3083.8,0,0
3122.05,0,0
3052.35,0,0
3069.35,0,0
3047.25,0,0
2990.3,0,0
3054.05,0,0
2995.4,0,0
3037.9,0,0
2944.4,0,0
3035.35,0,0
3026.85,0,0
2933.35,0,0
2882.35,0,0
3015.8,0,0
2992,0,0
2986.05,0,0
2915.5,0,0
3021.75,0,0
3084.65,0,0
2986.05,0,0
3011.55,0,0
3004.75,0,0
3014.1,0,0
3001.35,0,0
2918.9,0,0
2981.8,0,0
2969.05,0,0
2908.7,0,0
2964.8,0,0
2986.05,0,0
2936.75,0,0
2927.4,0,0
2994.55,0,0
2889.15,0,0
2838.15,0,0
2890,0,0
2889.15,0,0
2819.45,0,0
2826.25,0,0
2714.05,0,0
2742.95,0,0
2787.15,0,0
2752.3,0,0
2720.85,0,0
2696.2,0,0
2833.9,0,0
2781.2,0,0
2836.45,0,0
2764.2,0,0
2699.6,0,0
2727.65,0,0
2681.75,0,0
2723.4,0,0
2713.2,0,0
2723.4,0,0
2748.05,0,0
2692.8,0,0
2650.3,0,0
2711.5,0,0
2576.35,0,0
2674.95,0,0
2630.75,0,0
2628.2,0,0
2555.1,0,0
2640.95,0,0
2556.8,0,0
2609.5,0,0
2654.55,0,0
2643.5,0,0
2635.85,0,0
2595.9,0,0
2636.7,0,0
2684.3,0,0
2632.45,0,0
2620.55,0,0
2613.75,0,0
2673.25,0,0
2618,0,0
2578.9,0,0
2575.5,0,0
2544.9,0,0
2634.15,0,0
2594.2,0,0
2516,0,0
2617.15,0,0
2581.45,0,0
2610.35,0,0
2529.6,0,0
2555.1,0,0
2554.25,0,0
2549.15,0,0
2558.5,0,0
2484.55,0,0
2470.1,0,0
2395.3,0,0
2470.95,0,0
2453.95,0,0
2400.4,0,0
2443.75,0,0
2453.1,0,0
2374.05,0,0
2384.25,0,0
2479.45,0,0
2472.65,0,0
2470.95,0,0
2446.3,0,0
2435.25,0,0
2491.35,0,0
2538.1,0,0
2455.65,0,0
2394.45,0,0
2365.55,0,0
2423.35,0,0
2381.7,0,0
2436.1,0,0
2448.85,0,0
2354.5,0,0
2397,0,0
2435.25,0,0
2426.75,0,0
2397.85,0,0
2412.3,0,0
2389.35,0,0
2408.05,0,0
2334.1,0,0
2338.35,0,0
2329.85,0,0
2329,0,0
2354.5,0,0
2490.5,0,0
2465,0,0
2367.25,0,0
2370.65,0,0
2344.3,0,0
2413.15,0,0
2386.8,0,0
2445.45,0,0
2426.75,0,0
2408.9,0,0
2460.75,0,0
2427.6,0,0
2519.4,0,0
2500.7,0,0
2431.85,0,0
2419.1,0,0
2402.95,0,0
2388.5,0,0
2340.9,0,0
2374.05,0,0
2328.15,0,0
